0	0.0	0.0	0.265046446290312	1.55582035531864	0.0	15.1860427473757	89.1419400403020	6.81	-1.03643164230438	-1.03643164230439	0.0	0.121798049321827	29.9606435072411
1	0.01	0.0	0.265046446290312	1.55582035531864	0.0	15.1860427473757	89.1419400403021	6.81	-1.03643164230438	-1.03643164230438	0.0	0.121798049321825	29.9606435072411
2	0.02	0.0681	0.254699941814569	1.54696489749500	3.9018425848409057	14.5932317082025	88.6345596813515	6.81	-1.03172957697310	-0.733699165844630	0.0	0.805460557991498	30.5370157802249
3	0.03	0.1362	0.244433294050307	1.54116069119100	7.8036851696818115	14.0049961215628	88.3020031567089	6.81	-1.02059796093874	-0.426670748927494	0.0	1.40658876900106	30.8199217203821
4	0.04	0.20429999999999998	0.234306575393776	1.53843607570692	11.705527754522716	13.4247778822272	88.1458941886755	6.81	-1.00388950686491	-0.118260723940644	0.0	1.92032673155893	30.8151586348244
5	0.05	0.2724	0.224371149399528	1.53879070522013	15.607370339363623	12.8555199050922	88.1662129630732	6.81	-0.982487248222559	0.188724534253630	0.0	2.34542750358760	30.5383026899694
6	0.06	0.3405	0.214669543138061	1.54219709285602	19.509212924204533	12.2996588118125	88.3613845979948	6.81	-0.957270012030066	0.491676811422635	0.0	2.68390273717210	30.0130951948997
7	0.07	0.40859999999999996	0.205235643820769	1.54860296747027	23.411055509045433	11.7591361965803	88.7284141774814	6.81	-0.929082410268557	0.788257634278419	0.0	2.94048193962272	29.2693741087982
8	0.08	0.4767	0.196095166291142	1.55793423848791	27.312898093886343	11.2354254113985	89.2630566242850	6.81	-0.898710859093046	1.07644797897431	0.0	3.12196140016072	28.3408117630712
9	0.09	0.5448	0.187266326945744	1.57009834464064	31.214740678727246	10.7295701789081	89.9600085683857	6.81	-0.866866324053852	1.35457543159081	0.0	3.23652267590685	27.2627053111018
10	0.1	0.6128999999999999	0.178760656502437	1.58498776729344	35.116583263568145	10.2422311605775	90.8131096457777	6.81	-0.834173742435891	1.62132036295432	0.0	3.29308854337368	26.0700164690202
11	0.11	0.681	0.170583887618212	1.60248351339835	39.018425848409066	9.77373681345746	91.8155420570215	6.81	-0.801167486674357	1.87570430937816	0.0	3.30076518306285	24.7957881168043
12	0.12	0.7491	0.162736861803691	1.62245841019916	42.920268433249966	9.32413535255525	92.9600193399172	6.81	-0.768291851432124	2.11706466555700	0.0	3.26839814189940	23.4699939449539
13	0.13	0.8171999999999999	0.155216411298029	1.64478009660369	46.822111018090865	8.89324527854378	94.2389577625111	6.81	-0.735905370522533	2.34502004006990	0.0	3.20425040281312	22.1188162954077
14	0.14	0.8853	0.148016183655469	1.66931363859506	50.72395360293178	8.48070262309166	95.6446261751235	6.81	-0.704287764557013	2.55943034108120	0.0	3.11579615530991	20.7643036364966
15	0.15	0.9534	0.141127388286727	1.69592373381052	54.625796187772686	8.08600372253347	97.1692723234107	6.81	-0.673648435742765	2.76035503469303	0.0	3.00961444830644	19.4243342319222
16	0.16	1.0214999999999999	0.134539454149712	1.72447650096715	58.527638772613585	7.70854290077234	98.8052253749058	6.81	-0.644135610561489	2.94801222967325	0.0	2.89136242804573	18.1128040993772
17	0.17	1.0896	0.128240595737965	1.75484087227436	62.42948135745449	7.34764489802876	100.544975698377	6.81	-0.615845439834832	3.12274043298653	0.0	2.76580723801067	16.8399608986563
18	0.18	1.1577	0.122218290397994	1.78688962165746	66.3313239422954	7.00259221910930	102.381233776701	6.81	-0.588830566854392	3.28496408666742	0.0	2.63689759079056	15.6128161631908
19	0.19	1.2257999999999998	0.116459674001865	1.82050006956813	70.23316652713629	6.67264780377630	104.306970589526	6.81	-0.563107848315237	3.43516338898742	0.0	2.50785933495364	14.4355821755632
20	0.2	1.2939	0.110951864432765	1.85555450773904	74.13500911197723	6.35707356110513	106.315441949922	6.81	-0.538665050708955	3.57384843669484	0.0	2.38130313209876	13.3100937815025
21	0.21	1.362	0.105682223583085	1.89194038583647	78.03685169681813	6.05514538086873	108.400199198782	6.81	-0.515466444998592	3.70153739119591	0.0	2.25933604472409	12.2361876700031
22	0.22	1.4301	0.100638568982973	1.92955029779049	81.93869428165904	5.76616525896056	110.555088421606	6.81	-0.493457287620700	3.81873814692717	0.0	2.14367210750589	11.2120211767183
23	0.23	1.4982	0.0958093460986551	1.96828179958910	85.84053686649993	5.48947116936113	112.774240008870	6.81	-0.472567210893601	3.92593283583336	0.0	2.03573971875684	10.2343191791402
24	0.24	1.5663	0.0911837720410071	2.00803708316120	89.74237945134085	5.22444529803270	115.052049970897	6.81	-0.452712555671373	4.02356440758248	0.0	1.93678599720952	9.29854116998214
25	0.25	1.6343999999999999	0.0867519611379774	2.04872252299617	93.64422203618173	4.97052123768904	117.383153961074	6.81	-0.433797667454427	4.11202445160108	0.0	1.84798024936049	8.39896124194062
26	0.26	1.7025	0.0825050427512801	2.09024810342099	97.54606462102265	4.72719073819477	119.762394461248	6.81	-0.415715146211718	4.19164134577675	0.0	1.77052059858387	7.52865152078172
27	0.27	1.7706	0.0784352820512094	2.13252672475713	101.44790720586356	4.49401062645252	122.184781027440	6.81	-0.398344989505955	4.26266769846070	0.0	1.70574991433097	6.67935431692220
28	0.28	1.8387	0.0745362154150920	2.17547337537647	105.34974979070446	4.27061056416272	124.645442852151	6.81	-0.381552494637817	4.32526586169743	0.0	1.65528980266300	5.84121928144670
29	0.29	1.9068	0.0708028139510604	2.21900414306110	109.25159237554537	4.05670241704575	127.139572119445	6.81	-0.365184680815153	4.37948999150232	0.0	1.62120505697784	5.00236787881355
